Attaching 1 probe...
1343002 ps /proc/783567/stat
1343002 ps /proc/783567/status
1343002 ps /proc/783567/environ
1343002 ps /proc/783567/cmdline
1343002 ps /proc/783567/wchan
1343002 ps /proc/783567/ctty
1343002 ps /proc/783632/stat
1343002 ps /proc/783632/status
1343002 ps /proc/783632/environ
1343002 ps /proc/783632/cmdline
1343002 ps /proc/783632/wchan
1343002 ps /proc/783632/ctty
1343002 ps /proc/783748/stat
1343002 ps /proc/783748/status
1343002 ps /proc/783748/environ
1343002 ps /proc/783748/cmdline
1343002 ps /proc/783748/wchan
1343002 ps /proc/783748/ctty
1343002 ps /proc/784130/stat
1343002 ps /proc/784130/status
1343002 ps /proc/784130/environ
1343002 ps /proc/784130/cmdline
1343002 ps /proc/784130/wchan
1343002 ps /proc/784130/ctty
1343002 ps /proc/809809/stat
1343002 ps /proc/809809/status
1343002 ps /proc/809809/environ
1343002 ps /proc/809809/cmdline
1343002 ps /proc/809809/wchan
1343002 ps /proc/809809/ctty
1343002 ps /proc/897156/stat
1343002 ps /proc/897156/status
1343002 ps /proc/897156/environ
1343002 ps /proc/897156/cmdline
1343002 ps /proc/897156/wchan
1343002 ps /proc/897156/ctty
1343002 ps /proc/897157/stat
1343002 ps /proc/897157/status
1343002 ps /proc/897157/environ
1343002 ps /proc/897157/cmdline
1343002 ps /proc/897157/wchan
1343002 ps /proc/897157/ctty
1343002 ps /proc/897164/stat
1343002 ps /proc/897164/status
1343002 ps /proc/897164/environ
1343002 ps /proc/897164/cmdline
1343002 ps /proc/897164/wchan
1343002 ps /proc/897164/ctty
1343002 ps /proc/1011791/stat
1343002 ps /proc/1011791/status
1343002 ps /proc/1011791/environ
1343002 ps /proc/1011791/cmdline
1343002 ps /proc/1011791/wchan
1343002 ps /proc/1011791/ctty
1343002 ps /proc/1011792/stat
1343002 ps /proc/1011792/status
1343002 ps /etc/passwd
1343002 ps /proc/1011792/environ
1343002 ps /proc/1011792/cmdline
1343002 ps /proc/1011792/wchan
1343002 ps /proc/1011792/ctty
1343002 ps /proc/1011793/stat
1343002 ps /proc/1011793/status
1343002 ps /proc/1011793/environ
1343002 ps /proc/1011793/cmdline
1343002 ps /proc/1011793/wchan
1343002 ps /proc/1011793/ctty
1343002 ps /proc/1011794/stat
1343002 ps /proc/1011794/status
1343002 ps /proc/1011794/environ
1343002 ps /proc/1011794/cmdline
1343002 ps /proc/1011794/wchan
1343002 ps /proc/1011794/ctty
1343002 ps /proc/1011795/stat
1343002 ps /proc/1011795/status
1343002 ps /proc/1011795/environ
1343002 ps /proc/1011795/cmdline
1343002 ps /proc/1011795/wchan
1343002 ps /proc/1011795/ctty
1343002 ps /proc/1011796/stat
1343002 ps /proc/1011796/status
1343002 ps /proc/1011796/environ
1343002 ps /proc/1011796/cmdline
1343002 ps /proc/1011796/wchan
1343002 ps /proc/1011796/ctty
1343002 ps /proc/1011797/stat
1343002 ps /proc/1011797/status
1343002 ps /proc/1011797/environ
1343002 ps /proc/1011797/cmdline
1343002 ps /proc/1011797/wchan
1343002 ps /proc/1011797/ctty
1343002 ps /proc/1011798/stat
1343002 ps /proc/1011798/status
1343002 ps /proc/1011798/environ
1343002 ps /proc/1011798/cmdline
1343002 ps /proc/1011798/wchan
1343002 ps /proc/1011798/ctty
1343002 ps /proc/1011799/stat
1343002 ps /proc/1011799/status
1343002 ps /proc/1011799/environ
1343002 ps /proc/1011799/cmdline
1343002 ps /proc/1011799/wchan
1343002 ps /proc/1011799/ctty
1343002 ps /proc/1011800/stat
1343002 ps /proc/1011800/status
1343002 ps /proc/1011800/environ
1343002 ps /proc/1011800/cmdline
1343002 ps /proc/1011800/wchan
1343002 ps /proc/1011800/ctty
1343002 ps /proc/1011801/stat
1343002 ps /proc/1011801/status
1343002 ps /proc/1011801/environ
1343002 ps /proc/1011801/cmdline
1343002 ps /proc/1011801/wchan
1343002 ps /proc/1011801/ctty
1343002 ps /proc/1011802/stat
1343002 ps /proc/1011802/status
1343002 ps /proc/1011802/environ
1343002 ps /proc/1011802/cmdline
1343002 ps /proc/1011802/wchan
1343002 ps /proc/1011802/ctty
1343002 ps /proc/1011803/stat
1343002 ps /proc/1011803/status
1343002 ps /proc/1011803/environ
1343002 ps /proc/1011803/cmdline
1343002 ps /proc/1011803/wchan
1343002 ps /proc/1011803/ctty
1343002 ps /proc/1011805/stat
1343002 ps /proc/1011805/status
1343002 ps /proc/1011805/environ
1343002 ps /proc/1011805/cmdline
1343002 ps /proc/1011805/wchan
1343002 ps /proc/1011805/ctty
1343002 ps /proc/1011806/stat
1343002 ps /proc/1011806/status
1343002 ps /proc/1011806/environ
1343002 ps /proc/1011806/cmdline
1343002 ps /proc/1011806/wchan
1343002 ps /proc/1011806/ctty
1343002 ps /proc/1011808/stat
1343002 ps /proc/1011808/status
1343002 ps /proc/1011808/environ
1343002 ps /proc/1011808/cmdline
1343002 ps /proc/1011808/wchan
1343002 ps /proc/1011808/ctty
1343002 ps /proc/1011809/stat
1343002 ps /proc/1011809/status
1343002 ps /proc/1011809/environ
1343002 ps /proc/1011809/cmdline
1343002 ps /proc/1011809/wchan
1343002 ps /proc/1011809/ctty
1343002 ps /proc/1018579/stat
1343002 ps /proc/1018579/status
1343002 ps /proc/1018579/environ
1343002 ps /proc/1018579/cmdline
1343002 ps /proc/1018579/wchan
1343002 ps /proc/1018579/ctty
1343002 ps /proc/1018604/stat
1343002 ps /proc/1018604/status
1343002 ps /proc/1018604/environ
1343002 ps /proc/1018604/cmdline
1343002 ps /proc/1018604/wchan
1343002 ps /proc/1018604/ctty
1343002 ps /proc/1018605/stat
1343002 ps /proc/1018605/status
1343002 ps /proc/1018605/environ
1343002 ps /proc/1018605/cmdline
1343002 ps /proc/1018605/wchan
1343002 ps /proc/1018605/ctty
1343002 ps /proc/1018770/stat
1343002 ps /proc/1018770/status
1343002 ps /proc/1018770/environ
1343002 ps /proc/1018770/cmdline
1343002 ps /proc/1018770/wchan
1343002 ps /proc/1018770/ctty
1343002 ps /proc/1018778/stat
1343002 ps /proc/1018778/status
1343002 ps /proc/1018778/environ
1343002 ps /proc/1018778/cmdline
1343002 ps /proc/1018778/wchan
1343002 ps /proc/1018778/ctty
1343002 ps /proc/1018779/stat
1343002 ps /proc/1018779/status
1343002 ps /proc/1018779/environ
1343002 ps /proc/1018779/cmdline
1343002 ps /proc/1018779/wchan
1343002 ps /proc/1018779/ctty
1343002 ps /proc/1018780/stat
1343002 ps /proc/1018780/status
1343002 ps /proc/1018780/environ
1343002 ps /proc/1018780/cmdline
1343002 ps /proc/1018780/wchan
1343002 ps /proc/1018780/ctty
1343002 ps /proc/1018793/stat
1343002 ps /proc/1018793/status
1343002 ps /proc/1018793/environ
1343002 ps /proc/1018793/cmdline
1343002 ps /proc/1018793/wchan
1343002 ps /proc/1018793/ctty
1343002 ps /proc/1018794/stat
1343002 ps /proc/1018794/status
1343002 ps /proc/1018794/environ
1343002 ps /proc/1018794/cmdline
1343002 ps /proc/1018794/wchan
1343002 ps /proc/1018794/ctty
1343002 ps /proc/1018795/stat
1343002 ps /proc/1018795/status
1343002 ps /proc/1018795/environ
1343002 ps /proc/1018795/cmdline
1343002 ps /proc/1018795/wchan
1343002 ps /proc/1018795/ctty
1343002 ps /etc/localtime
1343002 ps /proc/cpuinfo
1343002 ps /proc/stat
550 redis-server /proc/299/stat
1343004 git /etc/ld.so.cache
1343004 git /lib/x86_64-linux-gnu/libpcre2-8.so.0
1343004 git /lib/x86_64-linux-gnu/libz.so.1
1343004 git /lib/x86_64-linux-gnu/libc.so.6
1343004 git 
1343004 git /home/stassig/.gitconfig
1343004 git /home/stassig/go/application-profiling/.git/HEAD
1343004 git .git/config
1343004 git /home/stassig/.gitconfig
1343004 git .git/config
1343004 git .git/packed-refs
1343004 git .git/objects/info/alternates
1343004 git .git/objects/10
1343004 git .git/objects/pack/multi-pack-index
1343004 git .git/objects/pack
1343004 git .git/objects/pack/pack-b4c4ab62487ce8b85ca1df5cefaca48676a4297a..
1343004 git .git/objects/info/alternates
1343004 git .git/objects/pack/multi-pack-index
1343004 git .git/objects/pack
1343004 git .git/objects/10
1104735 node /proc/1018579/cmdline
550 redis-server /proc/299/stat
1104560 node /home/stassig/go/application-profiling
1104560 node /home/stassig/go/application-profiling/internal
1104561 node /home/stassig/go/application-profiling/cmd
1104560 node /home/stassig/go/application-profiling/internal/cmdparser
1104560 node /home/stassig/go/application-profiling/internal/util
1104563 node /home/stassig/go/application-profiling/internal/process
1104561 node /home/stassig/go/application-profiling/internal/util/logger
1104631 node /home/stassig/.vscode-server/data/User/workspaceStorage/9c361a4..
550 redis-server /proc/299/stat
1104735 node /proc/1018579/cmdline
550 redis-server /proc/299/stat
1343005 git /etc/ld.so.cache
1343005 git /lib/x86_64-linux-gnu/libpcre2-8.so.0
1343005 git /lib/x86_64-linux-gnu/libz.so.1
1343005 git /lib/x86_64-linux-gnu/libc.so.6
1343005 git 
1343005 git /home/stassig/.gitconfig
1343005 git /home/stassig/go/application-profiling/.git/HEAD
1343005 git .git/config
1343005 git /home/stassig/.gitconfig
1343005 git .git/config
1343005 git .git/packed-refs
1343005 git .git/objects/info/alternates
1343005 git .git/objects/10
1343005 git .git/objects/pack/multi-pack-index
1343005 git .git/objects/pack
1343005 git .git/objects/pack/pack-b4c4ab62487ce8b85ca1df5cefaca48676a4297a..
1343005 git .git/objects/info/alternates
1343005 git .git/objects/pack/multi-pack-index
1343005 git .git/objects/pack
1343005 git .git/objects/10
550 redis-server /proc/299/stat
1104735 node /proc/1018579/cmdline
550 redis-server /proc/299/stat
1342982 main /dev/null
1342982 main /dev/null
1342982 main /dev/null
1343006 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v4/libaudit.so.1
1343006 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v3/libaudit.so.1
1343006 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v2/libaudit.so.1
1343006 sudo /usr/libexec/sudo/libaudit.so.1
1343006 sudo /etc/ld.so.cache
1343006 sudo /lib/x86_64-linux-gnu/libaudit.so.1
1343006 sudo /usr/libexec/sudo/libselinux.so.1
1343006 sudo /lib/x86_64-linux-gnu/libselinux.so.1
1343006 sudo /usr/libexec/sudo/libapparmor.so.1
1343006 sudo /lib/x86_64-linux-gnu/libapparmor.so.1
1343006 sudo /usr/libexec/sudo/libsudo_util.so.0
1343006 sudo /usr/libexec/sudo/libc.so.6
1343006 sudo /lib/x86_64-linux-gnu/libc.so.6
1343006 sudo /lib/x86_64-linux-gnu/libcap-ng.so.0
1343006 sudo /lib/x86_64-linux-gnu/libpcre2-8.so.0
1343006 sudo /lib/x86_64-linux-gnu/libcrypto.so.3
1343006 sudo 
1343006 sudo /proc/filesystems
1343006 sudo /usr/lib/locale/locale-archive
1343006 sudo /usr/share/locale/locale.alias
1343006 sudo /usr/lib/locale/C.UTF-8/LC_IDENTIFICATION
1343006 sudo /usr/lib/locale/C.utf8/LC_IDENTIFICATION
1343006 sudo /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1343006 sudo /usr/lib/locale/C.UTF-8/LC_MEASUREMENT
1343006 sudo /usr/lib/locale/C.utf8/LC_MEASUREMENT
1343006 sudo /usr/lib/locale/C.UTF-8/LC_TELEPHONE
1343006 sudo /usr/lib/locale/C.utf8/LC_TELEPHONE
1343006 sudo /usr/lib/locale/C.UTF-8/LC_ADDRESS
1343006 sudo /usr/lib/locale/C.utf8/LC_ADDRESS
1343006 sudo /usr/lib/locale/C.UTF-8/LC_NAME
1343006 sudo /usr/lib/locale/C.utf8/LC_NAME
1343006 sudo /usr/lib/locale/C.UTF-8/LC_PAPER
1343006 sudo /usr/lib/locale/C.utf8/LC_PAPER
1343006 sudo /usr/lib/locale/C.UTF-8/LC_MESSAGES
1343006 sudo /usr/lib/locale/C.utf8/LC_MESSAGES
1343006 sudo /usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES
1343006 sudo /usr/lib/locale/C.UTF-8/LC_MONETARY
1343006 sudo /usr/lib/locale/C.utf8/LC_MONETARY
1343006 sudo /usr/lib/locale/C.UTF-8/LC_COLLATE
1343006 sudo /usr/lib/locale/C.utf8/LC_COLLATE
1343006 sudo /usr/lib/locale/C.UTF-8/LC_TIME
1343006 sudo /usr/lib/locale/C.utf8/LC_TIME
1343006 sudo /usr/lib/locale/C.UTF-8/LC_NUMERIC
1343006 sudo /usr/lib/locale/C.utf8/LC_NUMERIC
1343006 sudo /usr/lib/locale/C.UTF-8/LC_CTYPE
1343006 sudo /usr/lib/locale/C.utf8/LC_CTYPE
1343006 sudo /etc/localtime
1343006 sudo /etc/sudo.conf
1343006 sudo /etc/sudo.conf
1343006 sudo /dev/tty
1343006 sudo /etc/nsswitch.conf
1343006 sudo /etc/passwd
1343006 sudo /proc/sys/kernel/ngroups_max
1343006 sudo /proc/self/stat
1343006 sudo /proc/sys/kernel/seccomp/actions_avail
1343006 sudo /usr/libexec/sudo/sudoers.so
1343006 sudo /usr/libexec/sudo/libpam.so.0
1343006 sudo /etc/ld.so.cache
1343006 sudo /lib/x86_64-linux-gnu/libpam.so.0
1343006 sudo /usr/libexec/sudo/libssl.so.3
1343006 sudo /lib/x86_64-linux-gnu/libssl.so.3
1343006 sudo /usr/libexec/sudo/libz.so.1
1343006 sudo /lib/x86_64-linux-gnu/libz.so.1
1343006 sudo /etc/passwd
1343006 sudo /etc/nsswitch.conf
1343006 sudo /etc/sudoers
1343006 sudo /etc/sudoers.d
1343006 sudo /etc/sudoers.d
1343006 sudo /etc/sudoers.d/90-cloud-init-users
1343006 sudo /etc/sudoers.d/README
1343006 sudo /etc/host.conf
1343006 sudo /etc/resolv.conf
1343006 sudo /etc/hosts
1343006 sudo /proc/sys/kernel/ngroups_max
1343006 sudo /etc/group
1343006 sudo /etc/ld.so.cache
1343006 sudo /lib/x86_64-linux-gnu/libnss_systemd.so.2
1343006 sudo /lib/x86_64-linux-gnu/libcap.so.2
1343006 sudo /lib/x86_64-linux-gnu/libm.so.6
1343006 sudo /etc/group
1343006 sudo /etc/pam.d/sudo
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_limits.so
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_env.so
1343006 sudo /etc/pam.d/common-auth
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_unix.so
1343006 sudo /etc/ld.so.cache
1343006 sudo /lib/x86_64-linux-gnu/libcrypt.so.1
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_deny.so
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_permit.so
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_cap.so
1343006 sudo /etc/pam.d/common-account
1343006 sudo /etc/pam.d/common-session-noninteractive
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_umask.so
1343006 sudo /etc/pam.d/other
1343006 sudo /etc/pam.d/common-auth
1343006 sudo /etc/pam.d/common-account
1343006 sudo /etc/pam.d/common-password
1343006 sudo /etc/pam.d/common-session
1343006 sudo /usr/lib/x86_64-linux-gnu/security/pam_systemd.so
1343006 sudo /etc/ld.so.cache
1343006 sudo /lib/x86_64-linux-gnu/libpam_misc.so.0
1343006 sudo 
1343006 sudo /etc/passwd
1343006 sudo /etc/shadow
1343006 sudo /etc/passwd
1343006 sudo /proc/sys/kernel/ngroups_max
1343006 sudo /etc/group
1343006 sudo /run/systemd/userdb/
1343006 sudo /
1343006 sudo /
1343006 sudo /
1343006 sudo etc
1343006 sudo userdb
1343006 sudo /
1343006 sudo /
1343006 sudo /
1343006 sudo run
1343006 sudo userdb
1343006 sudo /
1343006 sudo /
1343006 sudo /
1343006 sudo run
1343006 sudo host
1343006 sudo /
1343006 sudo /
1343006 sudo /
1343006 sudo usr
1343006 sudo local
1343006 sudo lib
1343006 sudo userdb
1343006 sudo /
1343006 sudo /
1343006 sudo /
1343006 sudo usr
1343006 sudo lib
1343006 sudo userdb
1343006 sudo /proc/sys/kernel/random/boot_id
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /etc/group
1343006 sudo /home/stassig/.sudo_as_admin_successful
1343006 sudo /etc/passwd
1343006 sudo /etc/group
154180 systemd-journal /proc/1018798/comm
1343006 sudo /etc/passwd
154180 systemd-journal /proc/1018798/cmdline
1343006 sudo /dev/tty
1343006 sudo /etc/group
1343006 sudo /dev/ptmx
154180 systemd-journal /proc/1018798/status
1343006 sudo /var/run/utmp
154180 systemd-journal /proc/1018798/attr/current
1343006 sudo /var/run/utmp
154180 systemd-journal /proc/1018798/sessionid
1343006 sudo /etc/login.defs
154180 systemd-journal /proc/1018798/loginuid
154180 systemd-journal /proc/1018798/cgroup
154519 systemd-logind /var/run/utmp
154519 systemd-logind /proc/506/cgroup
154180 systemd-journal /run/systemd/units/log-extra-fields:user@0.service
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/726176/cgroup
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/225402/cgroup
154519 systemd-logind /proc/1/cgroup
1343006 sudo /etc/passwd
154519 systemd-logind /proc/1018579/cgroup
1343006 sudo /etc/group
154519 systemd-logind /proc/1/cgroup
1343006 sudo /etc/group
154519 systemd-logind /proc/731827/cgroup
1343006 sudo /etc/security/capability.conf
1343006 sudo /etc/passwd
154519 systemd-logind /proc/1/cgroup
1343006 sudo /proc/1/limits
154519 systemd-logind /proc/1018778/cgroup
1343006 sudo /etc/security/limits.conf
154519 systemd-logind /proc/1/cgroup
1343006 sudo /etc/security/limits.d
1343006 sudo /etc/security/pam_env.conf
1343006 sudo /etc/environment
154519 systemd-logind /proc/1018798/cgroup
1343006 sudo /etc/security/pam_env.conf
1343006 sudo /etc/default/locale
154519 systemd-logind /proc/1/cgroup
1343006 sudo 
1343006 sudo /etc/login.defs
1343006 sudo /etc/passwd
1343006 sudo /etc/login.defs
1343006 sudo /proc/self/loginuid
1343006 sudo /etc/passwd
1343008 kill /etc/ld.so.cache
1343008 kill /lib/x86_64-linux-gnu/libc.so.6
1343008 kill 
1343008 kill /usr/share/locale/locale.alias
1343008 kill /usr/lib/locale/C.UTF-8/LC_IDENTIFICATION
1343008 kill /usr/lib/locale/C.utf8/LC_IDENTIFICATION
1343008 kill /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1343008 kill /usr/lib/locale/C.UTF-8/LC_MEASUREMENT
1343008 kill /usr/lib/locale/C.utf8/LC_MEASUREMENT
1343008 kill /usr/lib/locale/C.UTF-8/LC_TELEPHONE
1343008 kill /usr/lib/locale/C.utf8/LC_TELEPHONE
1343008 kill /usr/lib/locale/C.UTF-8/LC_ADDRESS
1343008 kill /usr/lib/locale/C.utf8/LC_ADDRESS
1343008 kill /usr/lib/locale/C.UTF-8/LC_NAME
1343008 kill /usr/lib/locale/C.utf8/LC_NAME
1343008 kill /usr/lib/locale/C.UTF-8/LC_PAPER
1343008 kill /usr/lib/locale/C.utf8/LC_PAPER
1343008 kill /usr/lib/locale/C.UTF-8/LC_MESSAGES
1343008 kill /usr/lib/locale/C.utf8/LC_MESSAGES
1343008 kill /usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES
1343008 kill /usr/lib/locale/C.UTF-8/LC_MONETARY
1343008 kill /usr/lib/locale/C.utf8/LC_MONETARY
1343008 kill /usr/lib/locale/C.UTF-8/LC_COLLATE
1343008 kill /usr/lib/locale/C.utf8/LC_COLLATE
1343008 kill /usr/lib/locale/C.UTF-8/LC_TIME
1343008 kill /usr/lib/locale/C.utf8/LC_TIME
1343008 kill /usr/lib/locale/C.UTF-8/LC_NUMERIC
1343008 kill /usr/lib/locale/C.utf8/LC_NUMERIC
1343008 kill /usr/lib/locale/C.UTF-8/LC_CTYPE
1343008 kill /usr/lib/locale/C.utf8/LC_CTYPE
1343006 sudo /var/run/utmp
1343006 sudo /var/run/utmp
1343006 sudo /etc/login.defs
154519 systemd-logind /var/run/utmp
154519 systemd-logind /proc/506/cgroup
1343006 sudo /etc/login.defs
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/726176/cgroup
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/225402/cgroup
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/1018579/cgroup
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/731827/cgroup
154519 systemd-logind /proc/1/cgroup
154519 systemd-logind /proc/1018778/cgroup
154519 systemd-logind /proc/1/cgroup
1342982 main /dev/null
1342982 main /dev/null
387094 systemd /sys/fs/cgroup/unified/user.slice/user-0.slice/user@0.service/a..
1343009 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v4/libaudit.so.1
1343009 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v3/libaudit.so.1
1343009 sudo /usr/libexec/sudo/glibc-hwcaps/x86-64-v2/libaudit.so.1
1343009 sudo /usr/libexec/sudo/libaudit.so.1
1343009 sudo /etc/ld.so.cache
1343009 sudo /lib/x86_64-linux-gnu/libaudit.so.1
387094 systemd /sys/fs/cgroup/unified/user.slice/user-0.slice/user@0.service/a..
1343009 sudo /usr/libexec/sudo/libselinux.so.1
387094 systemd /sys/fs/cgroup/memory/user.slice/user-0.slice/user@0.service/ap..
1343009 sudo /lib/x86_64-linux-gnu/libselinux.so.1
387094 systemd /sys/fs/cgroup/unified/user.slice/user-0.slice/user@0.service/a..
1343009 sudo /usr/libexec/sudo/libapparmor.so.1
387094 systemd /sys/fs/cgroup/systemd/user.slice/user-0.slice/user@0.service/a..
1343009 sudo /lib/x86_64-linux-gnu/libapparmor.so.1
387094 systemd /sys/fs/cgroup/cpu/user.slice/user-0.slice/user@0.service/app.s..
1343009 sudo /usr/libexec/sudo/libsudo_util.so.0
387094 systemd /sys/fs/cgroup/memory/user.slice/user-0.slice/user@0.service/ap..
1343009 sudo /usr/libexec/sudo/libc.so.6
387094 systemd /sys/fs/cgroup/pids/user.slice/user-0.slice/user@0.service/app...
1343009 sudo /lib/x86_64-linux-gnu/libc.so.6
387094 systemd /sys/fs/cgroup/unified/user.slice/user-0.slice/user@0.service/a..
1343009 sudo /lib/x86_64-linux-gnu/libcap-ng.so.0
1343009 sudo /lib/x86_64-linux-gnu/libpcre2-8.so.0
1343009 sudo /lib/x86_64-linux-gnu/libcrypto.so.3
1343009 sudo 
1343009 sudo /proc/filesystems
1343009 sudo /usr/lib/locale/locale-archive
1343009 sudo /usr/share/locale/locale.alias
1343009 sudo /usr/lib/locale/C.UTF-8/LC_IDENTIFICATION
1343009 sudo /usr/lib/locale/C.utf8/LC_IDENTIFICATION
1343009 sudo /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1343009 sudo /usr/lib/locale/C.UTF-8/LC_MEASUREMENT
1343009 sudo /usr/lib/locale/C.utf8/LC_MEASUREMENT
1343009 sudo /usr/lib/locale/C.UTF-8/LC_TELEPHONE
1343009 sudo /usr/lib/locale/C.utf8/LC_TELEPHONE
1343009 sudo /usr/lib/locale/C.UTF-8/LC_ADDRESS
1343009 sudo /usr/lib/locale/C.utf8/LC_ADDRESS
1343009 sudo /usr/lib/locale/C.UTF-8/LC_NAME
1343009 sudo /usr/lib/locale/C.utf8/LC_NAME
1343009 sudo /usr/lib/locale/C.UTF-8/LC_PAPER
1343009 sudo /usr/lib/locale/C.utf8/LC_PAPER
1343009 sudo /usr/lib/locale/C.UTF-8/LC_MESSAGES
1343009 sudo /usr/lib/locale/C.utf8/LC_MESSAGES
1343009 sudo /usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES
1343009 sudo /usr/lib/locale/C.UTF-8/LC_MONETARY
1343009 sudo /usr/lib/locale/C.utf8/LC_MONETARY
1343009 sudo /usr/lib/locale/C.UTF-8/LC_COLLATE
1343009 sudo /usr/lib/locale/C.utf8/LC_COLLATE
1343009 sudo /usr/lib/locale/C.UTF-8/LC_TIME
1343009 sudo /usr/lib/locale/C.utf8/LC_TIME
1343009 sudo /usr/lib/locale/C.UTF-8/LC_NUMERIC
1343009 sudo /usr/lib/locale/C.utf8/LC_NUMERIC
1343009 sudo /usr/lib/locale/C.UTF-8/LC_CTYPE
1343009 sudo /usr/lib/locale/C.utf8/LC_CTYPE
1343009 sudo /etc/localtime
1343009 sudo /etc/sudo.conf
1343009 sudo /etc/sudo.conf
1343009 sudo /dev/tty
1343009 sudo /etc/nsswitch.conf
1343009 sudo /etc/passwd
1343009 sudo /proc/sys/kernel/ngroups_max
1343009 sudo /proc/self/stat
1343009 sudo /proc/sys/kernel/seccomp/actions_avail
1343009 sudo /usr/libexec/sudo/sudoers.so
1343009 sudo /usr/libexec/sudo/libpam.so.0
1343009 sudo /etc/ld.so.cache
